"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
2022,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,"negative"
339,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,"negative"
2091,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,"negative"
3937,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,"negative"
3054,0.61,0.495,0.16,1.089,0.469,0.198,0.384,"negative"
2599,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,"negative"
2736,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,"negative"
3430,0.35,0.265,0.095,0.199,0.073,0.049,0.06,"negative"
3319,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,"negative"
282,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,"negative"
1167,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,"negative"
1854,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,"negative"
3919,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,"negative"
2033,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,"negative"
4157,0.48,0.355,0.11,0.4495,0.201,0.089,0.14,"negative"
723,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,"negative"
1297,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,"negative"
2283,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,"negative"
2121,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,"negative"
3793,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,"negative"
779,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,"negative"
656,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,"negative"
172,0.53,0.395,0.145,0.775,0.308,0.169,0.255,"negative"
1897,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,"negative"
1987,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,"negative"
64,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,"negative"
3378,0.295,0.21,0.08,0.1,0.038,0.026,0.031,"negative"
571,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,"negative"
2231,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,"negative"
2903,0.575,0.455,0.16,0.9895,0.495,0.195,0.246,"negative"
365,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,"negative"
3244,0.695,0.55,0.16,1.6365,0.694,0.3005,0.44,"negative"
3372,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,"positive"
1427,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,"negative"
341,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,"negative"
2895,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055,"negative"
892,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,"negative"
2684,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,"negative"
727,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,"negative"
114,0.425,0.35,0.105,0.393,0.13,0.063,0.165,"negative"
2308,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,"negative"
1407,0.66,0.495,0.21,1.548,0.724,0.3525,0.3925,"negative"
4165,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,"negative"
3528,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,"negative"
4174,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,"negative"
1756,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,"negative"
3948,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,"negative"
384,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,"negative"
1856,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,"negative"
3768,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,"negative"
3771,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,"negative"
3619,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,"negative"
1852,0.495,0.38,0.145,0.5,0.205,0.148,0.1505,"negative"
2632,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,"negative"
3685,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,"negative"
3697,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,"negative"
3376,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,"negative"
1536,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,"negative"
3591,0.655,0.525,0.16,1.46,0.686,0.311,0.405,"negative"
699,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,"negative"
484,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
2581,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,"negative"
4038,0.56,0.44,0.155,0.811,0.3685,0.178,0.235,"negative"
457,0.64,0.54,0.175,1.221,0.51,0.259,0.39,"negative"
1170,0.625,0.48,0.185,1.2065,0.587,0.29,0.286,"negative"
2165,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,"negative"
2005,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,"negative"
2874,0.435,0.335,0.095,0.298,0.109,0.058,0.115,"negative"
3292,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,"negative"
3280,0.55,0.45,0.17,0.81,0.317,0.157,0.22,"negative"
2040,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,"negative"
1541,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,"negative"
3650,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,"negative"
3562,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,"negative"
2633,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,"negative"
2216,0.515,0.415,0.13,0.764,0.276,0.196,0.25,"negative"
2340,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,"negative"
2358,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,"negative"
3105,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,"negative"
3091,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,"negative"
3030,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,"negative"
1463,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,"negative"
1072,0.405,0.3,0.11,0.32,0.172,0.044,0.093,"negative"
2940,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,"negative"
2828,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,"negative"
3878,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,"negative"
3982,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,"negative"
3871,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,"negative"
2010,0.45,0.33,0.105,0.4955,0.2575,0.082,0.129,"negative"
4013,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,"negative"
3710,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,"negative"
3657,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,"negative"
2071,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,"negative"
2954,0.65,0.52,0.195,1.676,0.693,0.44,0.47,"negative"
1308,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,"negative"
2440,0.54,0.415,0.17,0.879,0.339,0.208,0.255,"negative"
326,0.355,0.275,0.09,0.251,0.097,0.053,0.08,"negative"
1005,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,"negative"
1349,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,"negative"
3252,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,"negative"
1941,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,"negative"
3934,0.52,0.41,0.115,0.77,0.263,0.157,0.26,"negative"
3615,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,"negative"
764,0.61,0.47,0.145,1.153,0.403,0.296,0.32,"negative"
3015,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,"negative"
3179,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,"negative"
3419,0.595,0.475,0.165,1.148,0.444,0.214,0.37,"negative"
2487,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,"negative"
1362,0.61,0.45,0.15,0.871,0.407,0.1835,0.25,"negative"
2775,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,"negative"
791,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,"negative"
2329,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,"negative"
4111,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,"negative"
1532,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,"negative"
1321,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,"negative"
3662,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,"negative"
1439,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,"negative"
3728,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,"negative"
3939,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,"negative"
2575,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,"negative"
2422,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,"negative"
2159,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,"positive"
891,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135,"negative"
1772,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,"negative"
1657,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,"negative"
1388,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,"negative"
2087,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,"negative"
3951,0.315,0.235,0.08,0.18,0.08,0.045,0.047,"negative"
3115,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,"negative"
3270,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,"negative"
2778,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,"negative"
2138,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,"negative"
145,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,"negative"
3281,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,"negative"
2869,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065,"negative"
539,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,"negative"
2546,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,"negative"
594,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
2141,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,"negative"
3876,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,"negative"
1505,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,"negative"
641,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,"negative"
3317,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,"negative"
1690,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,"negative"
3969,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,"negative"
2608,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,"negative"
856,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,"negative"
1738,0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,"negative"
4027,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,"negative"
2731,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,"negative"
1342,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,"negative"
3322,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,"negative"
3423,0.64,0.51,0.17,1.3715,0.567,0.307,0.409,"negative"
1105,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,"negative"
2160,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,"negative"
3759,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,"negative"
919,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,"negative"
287,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,"negative"
474,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,"negative"
1416,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,"negative"
1829,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,"negative"
1419,0.71,0.55,0.17,1.614,0.743,0.345,0.45,"negative"
969,0.515,0.43,0.14,0.834,0.367,0.2,0.23,"negative"
2732,0.415,0.335,0.1,0.358,0.169,0.067,0.105,"negative"
1908,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225,"negative"
1186,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,"negative"
743,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,"negative"
1487,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,"negative"
927,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,"negative"
1194,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,"negative"
137,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,"negative"
67,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,"negative"
510,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,"negative"
3869,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,"negative"
1380,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,"negative"
3598,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,"negative"
4113,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,"negative"
1961,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,"negative"
2619,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,"negative"
160,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,"negative"
2208,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,"negative"
2717,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,"negative"
3648,0.515,0.405,0.13,0.573,0.213,0.134,0.195,"negative"
3750,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,"negative"
3373,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,"negative"
1674,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,"negative"
1930,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,"negative"
3057,0.62,0.475,0.16,0.907,0.371,0.167,0.3075,"negative"
2170,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,"negative"
1885,0.555,0.455,0.135,0.837,0.382,0.171,0.235,"negative"
1600,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24,"negative"
2527,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,"negative"
1609,0.545,0.42,0.125,0.717,0.358,0.112,0.22,"negative"
1436,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,"negative"
1247,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,"negative"
688,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,"negative"
4072,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,"negative"
970,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,"negative"
1065,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,"negative"
2985,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,"negative"
3271,0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,"negative"
3663,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,"negative"
1646,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,"negative"
917,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,"negative"
513,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,"negative"
3038,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,"negative"
3671,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,"negative"
1150,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,"negative"
941,0.465,0.37,0.115,0.534,0.261,0.098,0.143,"negative"
2309,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,"negative"
4131,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,"negative"
2144,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,"negative"
2810,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,"negative"
1125,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,"negative"
1455,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,"negative"
2075,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,"negative"
2359,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,"negative"
1971,0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,"negative"
2500,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,"negative"
4105,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,"negative"
2294,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,"negative"
3505,0.625,0.47,0.175,1.179,0.605,0.258,0.271,"negative"
1964,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,"negative"
895,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,"negative"
3782,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,"negative"
3481,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,"negative"
3583,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,"negative"
3713,0.725,0.56,0.185,1.792,0.873,0.367,0.435,"negative"
1398,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,"negative"
1432,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,"negative"
3830,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,"negative"
1279,0.495,0.395,0.12,0.553,0.224,0.1375,0.167,"negative"
1517,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,"negative"
3833,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,"negative"
92,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,"negative"
3121,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,"negative"
1838,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,"negative"
3488,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,"negative"
2681,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,"negative"
530,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,"negative"
3613,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,"negative"
444,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,"negative"
2567,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,"negative"
2418,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,"negative"
318,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,"negative"
2506,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,"negative"
3455,0.61,0.48,0.16,1.234,0.598,0.238,0.315,"negative"
1651,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,"negative"
1701,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,"negative"
81,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,"negative"
1048,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,"negative"
117,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,"negative"
1527,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,"negative"
2495,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,"negative"
3724,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,"negative"
2668,0.59,0.47,0.15,0.861,0.413,0.164,0.249,"negative"
1283,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,"negative"
2779,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,"negative"
2020,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,"negative"
2485,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,"negative"
971,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,"negative"
4021,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,"negative"
737,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,"negative"
1990,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,"negative"
3994,0.245,0.175,0.055,0.0785,0.04,0.018,0.02,"negative"
1686,0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,"negative"
1361,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,"negative"
261,0.54,0.475,0.155,0.928,0.394,0.194,0.26,"negative"
2161,0.71,0.565,0.195,1.817,0.785,0.492,0.49,"negative"
3159,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,"negative"
3003,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,"negative"
1366,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,"negative"
4000,0.48,0.35,0.105,0.635,0.352,0.127,0.135,"negative"
4099,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,"negative"
3005,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,"negative"
3458,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,"negative"
4093,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,"negative"
2537,0.66,0.535,0.2,1.791,0.733,0.318,0.54,"negative"
302,0.54,0.435,0.175,0.892,0.322,0.174,0.335,"negative"
1395,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,"negative"
3568,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,"negative"
80,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,"negative"
3856,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,"negative"
110,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,"negative"
3381,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,"negative"
3746,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,"negative"
505,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,"negative"
1415,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,"negative"
3440,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,"negative"
2407,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,"negative"
494,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,"negative"
68,0.595,0.495,0.185,1.285,0.416,0.224,0.485,"negative"
4074,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,"negative"
3676,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,"negative"
2907,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,"negative"
313,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,"positive"
759,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,"negative"
3466,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,"negative"
449,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,"negative"
1020,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,"negative"
497,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,"negative"
2890,0.53,0.38,0.125,0.616,0.292,0.113,0.185,"negative"
2683,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,"negative"
2606,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,"negative"
3693,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,"negative"
3700,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,"negative"
179,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,"negative"
511,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,"negative"
3446,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,"negative"
1992,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,"negative"
1667,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,"negative"
2517,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,"negative"
1984,0.76,0.605,0.215,2.173,0.801,0.4915,0.646,"negative"
328,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,"negative"
2219,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,"negative"
728,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,"negative"
3176,0.505,0.41,0.135,0.657,0.291,0.133,0.195,"negative"
2612,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,"negative"
2182,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,"negative"
1344,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,"negative"
1350,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,"negative"
3406,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,"negative"
1973,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,"negative"
191,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,"negative"
828,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,"negative"
3627,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,"negative"
181,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,"negative"
3174,0.51,0.405,0.12,0.61,0.229,0.131,0.235,"negative"
679,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,"negative"
133,0.325,0.26,0.09,0.1915,0.085,0.036,0.062,"negative"
868,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,"negative"
905,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,"negative"
333,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,"negative"
1041,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,"negative"
1277,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,"negative"
4169,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,"negative"
3943,0.55,0.44,0.16,0.991,0.348,0.168,0.375,"negative"
2006,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,"negative"
176,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,"negative"
4024,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,"negative"
880,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,"negative"
1038,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,"negative"
455,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,"negative"
2564,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,"negative"
481,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,"negative"
640,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,"negative"
2226,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,"negative"
3199,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,"negative"
2267,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,"negative"
4,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,"negative"
2707,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,"negative"
3088,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,"negative"
3811,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,"negative"
3655,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,"negative"
963,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,"negative"
2293,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,"negative"
2951,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,"negative"
2327,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,"negative"
3323,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,"negative"
2112,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,"negative"
267,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,"negative"
1571,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,"negative"
1430,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,"negative"
1032,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,"negative"
1999,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,"negative"
3510,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,"negative"
1161,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,"negative"
601,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,"negative"
2373,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,"negative"
26,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,"negative"
3241,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,"negative"
3954,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,"negative"
